
Fri, 15 Apr 2016 11:39:19 AM,
4966,
4966,triad_goes,21,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,OCEAN,BASE,THEMATIC,16.9348131102,AIRPLANE,AIRPLANE,OCEAN,5.8368758494,9.94650238752,0.559482954443,0.591951918788,0,2,1,
4966,triad_goes,22,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,5.9810398519,MICROWAVE,1.43223245069,4.54880740121,0,1,2,
4966,triad_goes,23,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,2.62268278655,ONION,2.01958520059,0.603097585961,0,2,1,
4966,triad_goes,24,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,RESTAURANT,BASE,THEMATIC,2.75111023057,RESTAURANT,1.96766544878,0.783444781788,0,1,2,
4966,triad_goes,25,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,BEACH,BASE,THEMATIC,3.48417041078,BEACH,3.14983152039,0.334338890389,0,1,2,
4966,triad_goes,26,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,3.92784615792,PARTY,2.36208553053,1.56576062739,0,2,1,
4966,triad_goes,27,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,HELMET,BASE,THEMATIC,4.35358971544,HELMET,3.9120576214,0.441532094032,0,2,1,
4966,triad_goes,28,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,2.95825853944,GRASS,2.66088117845,0.297377360985,0,1,2,
4966,triad_goes,29,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,4.05357938632,SOFA,3.3138922574,0.739687128924,0,2,1,
4966,triad_goes,30,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,2.16742138658,SALAD,1.39669913985,0.770722246729,0,2,1,
4966,triad_goes,31,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,1.62554617692,LAKE,1.2789462572,0.346599919721,0,1,2,
4966,triad_goes,32,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,BASE,TAXONOMIC,1.4774934724,PIN,1.11428827699,0.363205195405,0,1,2,
4966,triad_goes,33,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,BONE,BASE,THEMATIC,2.43429466058,BONE,1.97803277988,0.456261880696,0,2,1,
4966,triad_goes,34,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,TELEPHONE,BASE,THEMATIC,2.14206967875,TELEPHONE,1.77117481362,0.370894865133,0,2,1,
4966,triad_goes,35,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,HONEY,BASE,THEMATIC,2.03237990662,HONEY,1.73144391738,0.300935989246,0,1,2,
4966,triad_goes,36,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BABY,BASE,THEMATIC,2.0714158956,BABY,1.22583764605,0.845578249544,0,2,1,
4966,triad_goes,37,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,FARM,BASE,THEMATIC,2.07284345292,FARM,1.74443527777,0.328408175148,0,2,1,
4966,triad_goes,38,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,6.69680945016,TABLET,MOUSE,1.32000174746,2.61711326335,2.75969443936,0,2,1,
4966,triad_goes,39,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,7.12264041044,CHOCOLATE,6.71256090794,0.410079502501,0,2,1,
4966,triad_goes,40,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,GRASS,BASE,THEMATIC,4.76860375702,PIG,GRASS,PIG,GRASS,1.13834849745,1.25313800946,1.62041862682,0.229200614616,0.527498008683,0,1,2,
4966,triad_goes,41,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,GRAVY,BASE,THEMATIC,2.38873071317,GRAVY,1.93865413778,0.450076575391,0,1,2,
4966,triad_goes,42,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,CEREAL,BASE,THEMATIC,3.6433310397,CEREAL,3.22265941277,0.420671626925,0,1,2,
4966,triad_goes,43,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,11.5072900727,DRESS,9.4196204925,2.08766958024,0,1,2,
4966,triad_goes,44,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,1.63047144469,SMILE,1.29061898123,0.339852463454,0,2,1,
4966,triad_goes,45,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,2.8035414787,BANK,2.34991057869,0.45363090001,0,1,2,
4966,triad_goes,46,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,1.81020385027,COW,1.41665546503,0.39354838524,0,2,1,
4966,triad_goes,47,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,3.22926318645,KING,1.62413219362,1.60513099283,0,2,1,
4966,triad_goes,48,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,AIRPORT,BASE,THEMATIC,3.94626137149,AIRPORT,3.57998454571,0.366276825778,0,1,2,
4966,triad_goes,49,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,3.22301564086,GOLD,2.77444541547,0.448570225388,0,2,1,
4966,triad_goes,50,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,BASE,THEMATIC,2.18735288363,NEST,1.70532181952,0.482031064108,0,1,2,
4966,triad_goes,51,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,2.83019129653,WINGS,1.63523051795,1.19496077858,0,1,2,
4966,triad_goes,52,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,DESERT,BASE,THEMATIC,2.14391007461,DESERT,1.74301897734,0.400891097263,0,1,2,
4966,triad_goes,53,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,6.32239005808,LUNGS,2.33816369623,3.98422636185,0,1,2,
4966,triad_goes,54,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,9.89232311025,RACOON,1.20783593412,8.68448717613,0,2,1,
4966,triad_goes,55,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,2.05651064403,SAILOR,1.39011456911,0.666396074928,0,1,2,
4966,triad_goes,56,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,4.82454728335,BAGEL,BEANS,BEANS,BAGEL,BEANS,1.17040097993,2.05935946666,0.370601540431,0.131690760143,0.453566011041,0.63892852515,0,2,1,
4966,triad_goes,57,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,5.84749512095,CANDLE,CANDLE,DONUT,2.12206733506,2.37833557185,0.738589314744,0.608502899297,0,2,1,
4966,triad_goes,58,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,5.5477370657,DELIVERY,5.10114860069,0.446588465013,0,2,1,
4966,triad_goes,59,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,SCULPTURE,BASE,THEMATIC,6.3157816492,SCULPTURE,5.16414780635,1.15163384285,0,1,2,
