
Wed, 09 Mar 2016 12:30:39 PM,
4892,
4892,triad_goes,26,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,4.94308148255,TREASON,4.53920450131,0.403876981232,0,1,2,
4892,triad_goes,27,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,1.72366585396,SMILE,1.10076191532,0.622903938638,0,1,2,
4892,triad_goes,28,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,0.978548580315,CAT,0.602591385832,0.375957194483,0,1,2,
4892,triad_goes,29,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,CEREAL,BASE,THEMATIC,0.626692988677,CEREAL,0.443995224778,0.182697763899,0,1,2,
4892,triad_goes,30,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,1.93919145758,SLED,1.6471349881,0.29205646948,0,1,2,
4892,triad_goes,31,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,RESTAURANT,BASE,THEMATIC,1.60300058336,RESTAURANT,1.13952940959,0.463471173774,0,2,1,
4892,triad_goes,32,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,1.37836139556,HARP,0.745295386994,0.633066008566,0,1,2,
4892,triad_goes,33,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,0.887850077124,BUTTERFLY,0.550680903252,0.337169173872,0,1,2,
4892,triad_goes,34,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,MOUSE,BASE,THEMATIC,1.15894543566,MOUSE,0.78359078127,0.375354654389,0,2,1,
4892,triad_goes,35,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,0.63679977064,ONION,0.378463032888,0.258336737752,0,1,2,
4892,triad_goes,36,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,BLEACH,BASE,TAXONOMIC,0.786018819083,BLEACH,0.348308881978,0.437709937105,0,1,2,
4892,triad_goes,37,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,2.10350380372,BAMBOO,BAMBOO,BAMBOO,0.722083358327,0.000145338010043,0.699246758828,0.682028348558,0,2,1,
4892,triad_goes,38,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,1.60597984609,VILLAGE,1.26394797489,0.342031871201,0,1,2,
4892,triad_goes,39,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,ASTRONAUT,BASE,THEMATIC,0.590177404927,ASTRONAUT,0.363356492482,0.226820912445,0,1,2,
4892,triad_goes,40,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,0.98303353088,COW,0.486676912056,0.496356618823,0,2,1,
4892,triad_goes,41,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,0.803457057336,CHOCOLATE,0.503990007332,0.299467050005,0,1,2,
4892,triad_goes,42,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,ICE,BASE,THEMATIC,0.763781779911,ICE,0.423429406481,0.340352373431,0,2,1,
4892,triad_goes,43,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,BASE,THEMATIC,1.26754368236,KIDNEY,0.758108302252,0.509435380111,0,2,1,
4892,triad_goes,44,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,WEB,BASE,THEMATIC,0.653830135241,WEB,0.326732981484,0.327097153757,0,2,1,
4892,triad_goes,45,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,QUARTERBACK,BASE,THEMATIC,0.901393655222,QUARTERBACK,0.42886848934,0.472525165882,0,2,1,
4892,triad_goes,46,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BABY,BASE,THEMATIC,3.10510550113,BABY,BABY,BABY,0.685790251242,0.000135075068101,1.37706427928,1.04211589554,0,2,1,
4892,triad_goes,47,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,CANDLE,BASE,THEMATIC,3.68491557473,CANDLE,3.02476340369,0.66015217104,0,1,2,
4892,triad_goes,48,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,BASE,TAXONOMIC,1.85973264463,BED,1.33009263896,0.529640005669,0,1,2,
4892,triad_goes,49,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,TRAILER,BASE,THEMATIC,2.38143236353,TRAILER,1.88365216088,0.497780202655,0,2,1,
4892,triad_goes,50,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,2.43589238473,HOSTESS,HOSTESS,HOSTESS,1.57922673575,0.000133419642225,0.368610178353,0.48792205099,0,1,2,
4892,triad_goes,51,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,1.4089800322,BAGEL,0.698563438607,0.710416593589,0,2,1,
4892,triad_goes,52,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,1.97975664004,BIKE,1.11670042435,0.86305621569,0,1,2,
4892,triad_goes,53,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,2.53628648585,GOLD,0.557164168218,1.97912231763,0,1,2,
4892,triad_goes,54,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,GLOVE,BASE,TAXONOMIC,1.51977291517,GLOVE,1.2140397795,0.305733135669,0,1,2,
4892,triad_goes,55,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,2.22316296468,KNIFE,1.46161223832,0.761550726369,0,1,2,
4892,triad_goes,56,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,1.08131774841,PILOT,0.675858272007,0.405459476402,0,1,2,
4892,triad_goes,57,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,0.55169893126,PARTY,0.0567973472644,0.494901583996,0,2,1,
4892,triad_goes,58,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,0.461461272324,BAT,0.191460087197,0.270001185127,0,1,2,
4892,triad_goes,59,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,TEA,BASE,THEMATIC,0.714167571161,TEA,0.29468612629,0.419481444871,0,2,1,
