
Fri, 15 Apr 2016 4:31:45 PM,
4975,
4975,sextet_base,12,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,5.37686332222,TREASON,4.54378844053,0.833074881695,0,2,3,5,4,1,
4975,sextet_base,13,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,BAGEL,BASE,TAXONOMIC,2.75941303372,BAGEL,2.17972578481,0.579687248915,0,1,5,2,3,4,
4975,sextet_base,14,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,2.80169446208,DONUT,2.18928564526,0.612408816814,0,4,5,2,3,1,
4975,sextet_base,15,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,5.83000060264,CAN,5.1507376479,0.679262954742,0,2,3,1,5,4,
4975,sextet_base,16,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,2.39934667479,FIREMAN,1.93496738654,0.464379288256,0,1,3,2,4,5,
4975,sextet_base,17,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,3.74100344814,SOFA,3.10272612981,0.638277318329,0,5,4,2,1,3,
4975,sextet_base,18,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,5.94819049258,ALCOHOL,4.40273976978,1.5454507228,0,3,4,5,2,1,
4975,sextet_base,19,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,COURT,BASE,TAXONOMIC,9.70767768472,COURT,8.94719928131,0.760478403419,0,2,3,5,4,1,
4975,sextet_base,20,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,6.51385047473,TEA,BOWL,BOWL,BOWL,BOWL,BOWL,BOWL,BOWL,BOWL,TEA,BOWL,1.40906379186,0.44734594319,0.380958276801,0.564461855218,0.288109169342,0.54066516459,0.0543729513884,0.0669908681884,0.111655641347,1.61851069331,0.472731419839,0.558984699659,0,2,1,5,3,4,
4975,sextet_base,21,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,4.43928250019,KING,3.78270120732,0.65658129286,0,1,4,2,3,5,
4975,sextet_base,22,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,3.15638662688,BISCUIT,2.41968207061,0.736704556271,0,5,3,2,1,4,
4975,sextet_base,23,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,TRAILER,BASE,THEMATIC,5.69284725282,BUS,TRAILER,TRAILER,BUS,TRAILER,2.74396648817,0.56146769505,0.681528769433,0.407612398267,0.863440251909,0.434831649996,0,3,4,2,1,5,
4975,sextet_base,24,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,5.36100592464,BANANA,BEAR,BANANA,BEAR,2.2595987618,1.48854908999,0.655805274844,0.27709758468,0.679955213331,0,4,3,1,5,2,
4975,sextet_base,25,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,RAPIDS,BASE,THEMATIC,2.97036463022,RAPIDS,2.46983922832,0.500525401905,0,1,5,3,2,4,
4975,sextet_base,26,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,8.73738456611,ORANGE,8.03839670122,0.698987864889,0,2,3,4,5,1,
4975,sextet_base,27,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,6.77054843772,DRESS,5.8710097447,0.899538693018,0,4,5,1,3,2,
4975,sextet_base,28,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,3.79459574539,PILOT,PILOT,PILOT,2.81526750512,0.000436345115304,0.459515928291,0.519375966862,0,3,4,2,5,1,
4975,sextet_base,29,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,3.91826742608,PEN,3.31068687607,0.607580550015,0,4,1,5,3,2,
4975,sextet_base,30,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,3.92286659498,CANOE,2.81016610935,1.11270048562,0,2,4,3,1,5,
4975,sextet_base,31,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,4.16287287045,BASEBALL,3.42696154863,0.735911321826,0,4,5,1,3,2,
4975,sextet_base,32,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,BASE,TAXONOMIC,2.40719989128,BED,1.99217989109,0.41502000019,0,1,3,4,5,2,
4975,sextet_base,33,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,3.04172788654,RAIN,2.60627614986,0.435451736674,0,5,1,4,2,3,
4975,sextet_base,34,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,2.25910381693,JUICE,1.70486858953,0.554235227406,0,1,5,4,2,3,
4975,sextet_base,35,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,GLOVE,BASE,TAXONOMIC,11.7528890474,FOOT,GLOVE,GLOVE,FOOT,GLOVE,7.67575034499,2.09562608879,0.377664501779,0.71294726152,0.268571972847,0.622328877449,0,2,4,3,1,5,
4975,sextet_base,36,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,6.9310207488,HARP,6.32046027482,0.610560473986,0,5,3,4,2,1,
4975,sextet_base,37,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,2.6506091943,VILLAGE,1.98737777863,0.663231415674,0,2,1,4,3,5,
4975,sextet_base,38,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,2.36740178708,PIG,1.85377312545,0.513628661633,0,1,4,5,2,3,
4975,sextet_base,39,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,2.16845464427,ANT,1.50724008214,0.661214562133,0,5,4,2,1,3,
4975,sextet_base,40,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,2.52100017667,GOLD,0.940758061595,1.58024211507,0,1,4,3,5,2,
4975,sextet_base,41,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,SCULPTURE,BASE,THEMATIC,4.33751017135,SCULPTURE,3.56766127702,0.769848894328,0,1,3,5,2,4,
4975,sextet_base,42,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,3.78091146518,PASTOR,1.39565826859,2.38525319658,0,4,3,1,2,5,
4975,sextet_base,43,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,7.82550141681,ONION,7.25585672259,0.569644694217,0,2,5,3,1,4,
4975,sextet_base,44,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,4.24562082533,MICROWAVE,3.95262611471,0.292994710617,0,1,2,4,5,3,
4975,sextet_base,45,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,3.4805644406,ANTELOPE,3.16863772273,0.31192671787,0,1,5,4,3,2,
4975,sextet_base,46,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,3.22479776759,GRASS,2.59785747342,0.626940294169,0,4,2,1,3,5,
4975,sextet_base,47,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,3.28332526609,LEMONADE,3.00371356681,0.279611699283,0,4,5,2,1,3,
4975,sextet_base,48,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,5.59231476765,MISSILE,4.76788534317,0.82442942448,0,3,5,4,1,2,
4975,sextet_base,49,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,FENDER,BASE,UNRELATED,11.5496079186,FENDER,10.8474593665,0.702148552053,0,1,4,2,5,3,
4975,sextet_base,50,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,2.91781883128,BAGEL,2.64436131716,0.273457514122,0,3,1,4,5,2,
4975,sextet_base,51,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,2.55025945604,BUTCHER,1.94021180272,0.610047653317,0,2,4,5,1,3,
4975,sextet_base,52,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,1.19525277894,BAT,0.905153903179,0.290098875761,0,5,3,2,4,1,
4975,sextet_base,53,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,2.4599330714,BIKE,1.63111768477,0.828815386631,0,5,3,4,2,1,
4975,sextet_base,54,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,4.90163732041,CAR,4.29796401039,0.603673310019,0,4,1,3,2,5,
4975,sextet_base,55,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,BASE,THEMATIC,3.9924275279,GLASSES,FLOSS,FLOSS,GLASSES,FLOSS,1.20803589839,0.327074971981,0.410493996926,0.629392500967,0.299096917734,1.1183332419,0,2,1,5,3,4,
4975,sextet_base,56,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,3.16322777327,STEWARDESS,2.54667136259,0.616556410678,0,3,5,1,4,2,
4975,sextet_base,57,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,BASE,TAXONOMIC,2.89371027518,PIN,2.35245018546,0.541260089725,0,3,5,1,4,2,
4975,sextet_base,58,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,6.069198085,BEE,5.78488458693,0.284313498065,0,1,4,2,5,3,
4975,sextet_base,59,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,1.72191782482,DELIVERY,1.32899250649,0.392925318331,0,1,4,5,3,2,
