"pid","cond","trial","base","tax","the","unr1","unr2","unr3","sel1","sel2","seltype1","seltype2","rt","tax_sel","the_sel","unr_sel"
88888888,"triad_rand",46,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","FOOT","SHOE","THEMATIC","BASE",4.94910158589,0,1,0
88888888,"triad_rand",47,"CRIB","BED","BABY","FERRY","BOWL","PATIO","BABY","CRIB","THEMATIC","BASE",7.24651370943,0,1,0
88888888,"triad_rand",48,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","SNOW","SLED","BASE","THEMATIC",3.73876345484,0,1,0
88888888,"triad_rand",49,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","BEACH","COCONUT","THEMATIC","BASE",2.53313407581,0,1,0
88888888,"triad_rand",50,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","THREAD","NEEDLE","THEMATIC","BASE",6.39545400115,0,1,0
88888888,"triad_rand",51,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","VAMPIRE","GARLIC","THEMATIC","BASE",3.26483225217,0,1,0
88888888,"triad_rand",52,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","CEREAL","SPOON","THEMATIC","BASE",1.8510375279,0,1,0
88888888,"triad_rand",53,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","PANTS","POCKET","BASE","THEMATIC",2.35263392748,0,1,0
88888888,"triad_rand",54,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","MONKEY","BANANA","BASE","THEMATIC",2.29102089489,0,1,0
88888888,"triad_rand",55,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","PENCIL","ERASER","BASE","THEMATIC",3.78963074833,0,1,0
88888888,"triad_rand",56,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","NEST","BASE","THEMATIC",2.75341014471,0,1,0
88888888,"triad_rand",57,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","GRASS","COW","THEMATIC","BASE",3.15240125451,0,1,0
88888888,"triad_rand",58,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","KING","CROWN","THEMATIC","BASE",1.96835307218,0,1,0
88888888,"triad_rand",59,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SMILE","BASE","THEMATIC",1.92438717978,0,1,0
88888888,"triad_goes",1,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","PACKAGE","DELIVERY","BASE","THEMATIC",12.7365228012,0,1,0
88888888,"triad_goes",2,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","CANOE","BASE","TAXONOMIC",5.63183179451,1,0,0
88888888,"triad_goes",3,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","COCONUT","ORANGE","BASE","TAXONOMIC",1.33534897352,1,0,0
88888888,"triad_goes",4,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","COMPUTER","TABLET","BASE","TAXONOMIC",31.715474288,1,0,0
88888888,"triad_goes",5,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","PENCIL","PEN","BASE","TAXONOMIC",8.43699351093,1,0,0
88888888,"triad_goes",6,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","CUP","BOWL","BASE","TAXONOMIC",2.15002552513,1,0,0
88888888,"triad_goes",7,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RIVER","LAKE","BASE","TAXONOMIC",1.57432762161,1,0,0
88888888,"triad_goes",8,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","CAMEL","ANTELOPE","BASE","TAXONOMIC",2.0456947186,1,0,0
88888888,"triad_goes",9,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","GARLIC","ONION","BASE","TAXONOMIC",4.00423598941,1,0,0
88888888,"triad_goes",10,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","COW","PIG","BASE","TAXONOMIC",7.10152634652,1,0,0
88888888,"triad_goes",11,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","SNOW","RAIN","BASE","TAXONOMIC",5.02843724284,1,0,0
88888888,"triad_goes",12,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","GOOSE","BASE","TAXONOMIC",12.1230701343,1,0,0
88888888,"triad_goes",13,"CRIB","BED","BABY","FERRY","BOWL","PATIO","CRIB","BED","BASE","TAXONOMIC",1.86098473566,1,0,0
88888888,"triad_goes",14,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","ROBBERY","TREASON","BASE","TAXONOMIC",1.73739648378,1,0,0
88888888,"triad_goes",15,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SAD","BASE","TAXONOMIC",1.64766601752,1,0,0
88888888,"triad_goes",16,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","BICYCLE","CAR","BASE","TAXONOMIC",1.36421163613,1,0,0
88888888,"triad_goes",17,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","SHOE","GLOVE","BASE","TAXONOMIC",2.02781020338,1,0,0
88888888,"triad_goes",18,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","SURGEON","BUTCHER","BASE","TAXONOMIC",0.839749502484,1,0,0
88888888,"triad_goes",19,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","TRUCK","BUS","BASE","TAXONOMIC",1.96551947901,1,0,0
88888888,"triad_goes",20,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","PILOT","BASE","TAXONOMIC",1.25979077956,1,0,0
88888888,"triad_goes",21,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","TOOTHBRUSH","COMB","BASE","TAXONOMIC",1.54701037519,1,0,0
88888888,"triad_goes",22,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","MONKEY","BEAR","BASE","TAXONOMIC",6.40605109232,1,0,0
88888888,"triad_goes",23,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","FOOTBALL","BASEBALL","BASE","TAXONOMIC",4.2259320002,1,0,0
88888888,"triad_goes",24,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BEE","BUTTERFLY","BASE","TAXONOMIC",1.47685981262,1,0,0
88888888,"triad_goes",25,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","BEER","JUICE","BASE","TAXONOMIC",0.901873700786,1,0,0
88888888,"triad_goes",26,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","RABBI","PASTOR","BASE","TAXONOMIC",4.60563686071,1,0,0
88888888,"triad_goes",27,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","BOTTLE","CAN","BASE","TAXONOMIC",3.2979434845,1,0,0
88888888,"triad_goes",28,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","FLY","ANT","BASE","TAXONOMIC",4.23611558974,1,0,0
88888888,"triad_goes",29,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","SUBMARINE","AIRPLANE","BASE","TAXONOMIC",13.6148126861,1,0,0
88888888,"triad_goes",30,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","WAITRESS","STEWARDESS","BASE","TAXONOMIC",2.73511179816,1,0,0
88888888,"triad_goes",31,"SPIDER","BEE","WEB","PEPPER","SHED","TOILET","SPIDER","BEE","BASE","TAXONOMIC",1.03160190256,1,0,0
88888888,"triad_goes",32,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","CROUTONS","BAGEL","BASE","TAXONOMIC",1.24730065372,1,0,0
88888888,"triad_goes",33,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","LEMONADE","BASE","TAXONOMIC",0.955514665693,1,0,0
88888888,"triad_goes",34,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","NEEDLE","PIN","BASE","TAXONOMIC",1.10321941739,1,0,0
88888888,"triad_goes",35,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","CITY","VILLAGE","BASE","TAXONOMIC",1.1665265155,1,0,0
88888888,"triad_goes",36,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","LADLE","BASE","TAXONOMIC",0.996850569732,1,0,0
88888888,"triad_goes",37,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","COW","BUFFALO","BASE","TAXONOMIC",1.30631448794,1,0,0
88888888,"triad_goes",38,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","FIELD","COURT","BASE","TAXONOMIC",1.8439616547,1,0,0
88888888,"triad_goes",39,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","LAWNMOWER","SCISSORS","BASE","TAXONOMIC",4.28839156916,1,0,0
88888888,"triad_goes",40,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","KNIFE","BASE","TAXONOMIC",1.15649885824,1,0,0
88888888,"triad_goes",41,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","HAT","BASE","TAXONOMIC",2.05273483694,1,0,0
88888888,"triad_goes",42,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","PANDA","RACOON","BASE","TAXONOMIC",1.72111598356,1,0,0
88888888,"triad_goes",43,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","CHAIR","SOFA","BASE","TAXONOMIC",3.94771508174,1,0,0
88888888,"triad_goes",44,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","TORTILLA","BAGEL","BASE","TAXONOMIC",0.951022431254,1,0,0
88888888,"triad_goes",45,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","OVEN","MICROWAVE","BASE","TAXONOMIC",1.32056356687,1,0,0
88888888,"triad_goes",46,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","PANTS","DRESS","BASE","TAXONOMIC",4.08426158736,1,0,0
88888888,"triad_goes",47,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","BISCUITS","TOAST","BASE","TAXONOMIC",14.973334291,1,0,0
88888888,"triad_goes",48,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","CAKE","DONUT","BASE","TAXONOMIC",1.54730899679,1,0,0
88888888,"triad_goes",49,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","SILVER","GOLD","BASE","TAXONOMIC",8.34338990366,1,0,0
88888888,"triad_goes",50,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","RECEPTIONIST","HOSTESS","BASE","TAXONOMIC",2.76039795484,1,0,0
88888888,"triad_goes",51,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","MISSILE","BASE","TAXONOMIC",18.6856647772,1,0,0
88888888,"triad_goes",52,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","CIGARETTES","ALCOHOL","BASE","TAXONOMIC",2.07858546078,1,0,0
88888888,"triad_goes",53,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","SHAMPOO","BLEACH","BASE","TAXONOMIC",4.16523436457,1,0,0
88888888,"triad_goes",54,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","BAT","BASE","TAXONOMIC",2.30924111046,1,0,0
88888888,"triad_goes",55,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","SAXOPHONE","HARP","BASE","TAXONOMIC",2.45039373683,1,0,0
88888888,"triad_goes",56,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","COOKIE","BISCUIT","BASE","TAXONOMIC",2.8810046264,1,0,0
88888888,"triad_goes",57,"DOG","CAT","BONE","POND","HOOD","QUEEN","DOG","CAT","BASE","TAXONOMIC",7.63577545248,1,0,0
88888888,"triad_goes",58,"CAR","BIKE","SEATBELT","SHRIMP","COTTON","BISCUIT","CAR","BIKE","BASE","TAXONOMIC",0.937867855188,1,0,0
88888888,"triad_goes",59,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","POLICE","FIREMAN","BASE","TAXONOMIC",1.28324581077,1,0,0
99999999,"sextet_rand",1,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","SUBMARINE","AIRPLANE","BASE","TAXONOMIC",28.0437169722,1,0,0
99999999,"sextet_rand",2,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","ANT","FLY","TAXONOMIC","BASE",22.1655206345,1,0,0
99999999,"sextet_rand",3,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","ORANGE","COCONUT","TAXONOMIC","BASE",16.4474982503,1,0,0
99999999,"sextet_rand",4,"CRIB","BED","BABY","FERRY","BOWL","PATIO","CRIB","BED","BASE","TAXONOMIC",14.9952052035,1,0,0
99999999,"sextet_rand",5,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","RABBI","PASTOR","BASE","TAXONOMIC",26.769766991,1,0,0
99999999,"sextet_rand",6,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","TORTILLA","BAGEL","BASE","TAXONOMIC",44.2995097605,1,0,0
99999999,"sextet_rand",7,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","SURGEON","BUTCHER","BASE","TAXONOMIC",26.3087186315,1,0,0
99999999,"sextet_rand",8,"DOG","CAT","BONE","POND","HOOD","QUEEN","CAT","DOG","TAXONOMIC","BASE",7.04887494585,1,0,0
99999999,"sextet_rand",9,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","PANDA","RACOON","BASE","TAXONOMIC",52.3797136028,1,0,0
99999999,"sextet_rand",10,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","GOOSE","BASE","TAXONOMIC",10.2416603374,1,0,0
99999999,"sextet_rand",11,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","KNIFE","BASE","TAXONOMIC",19.2357081422,1,0,0
99999999,"sextet_rand",12,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","COURT","FIELD","TAXONOMIC","BASE",7.76196911465,1,0,0
99999999,"sextet_rand",13,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","FIREMAN","POLICE","TAXONOMIC","BASE",12.111222201,1,0,0
99999999,"sextet_rand",14,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","HAT","BASE","TAXONOMIC",19.5965468059,1,0,0
99999999,"sextet_rand",15,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","COW","PIG","BASE","TAXONOMIC",12.7134695947,1,0,0
99999999,"sextet_rand",16,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","TABLET","COMPUTER","TAXONOMIC","BASE",12.5509964027,1,0,0
99999999,"sextet_rand",17,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","BAT","BASE","TAXONOMIC",31.1534891143,1,0,0
99999999,"sextet_rand",18,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","BUS","TRUCK","TAXONOMIC","BASE",21.6301047551,1,0,0
99999999,"sextet_rand",19,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","DONUT","CAKE","TAXONOMIC","BASE",5.26395384222,1,0,0
99999999,"sextet_rand",20,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","SHOE","GLOVE","BASE","TAXONOMIC",14.4212141037,1,0,0
99999999,"sextet_rand",21,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","PACKAGE","CRATE","BASE","TAXONOMIC",9.32918102108,1,0,0
99999999,"sextet_rand",22,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BEE","BUTTERFLY","BASE","TAXONOMIC",40.4628913919,1,0,0
99999999,"sextet_rand",23,"SPIDER","BEE","WEB","PEPPER","SHED","TOILET","BEE","SPIDER","TAXONOMIC","BASE",15.9478650689,1,0,0
99999999,"sextet_rand",24,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","BUFFALO","COW","TAXONOMIC","BASE",10.200621672,1,0,0
99999999,"sextet_rand",25,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","LEMONADE","MILK","TAXONOMIC","BASE",8.32654310483,1,0,0
99999999,"sextet_rand",26,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","GARLIC","ONION","BASE","TAXONOMIC",85.3800148708,1,0,0
99999999,"sextet_rand",27,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","BASEBALL","FOOTBALL","TAXONOMIC","BASE",7.43984140735,1,0,0
99999999,"sextet_rand",28,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","MICROWAVE","OVEN","TAXONOMIC","BASE",8.15392578673,1,0,0
99999999,"sextet_rand",29,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","DRESS","PANTS","TAXONOMIC","BASE",6.99831687193,1,0,0
99999999,"sextet_rand",30,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","BAGEL","CROUTONS","TAXONOMIC","BASE",11.6159934918,1,0,0
99999999,"sextet_rand",31,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","MONKEY","BEAR","BASE","TAXONOMIC",7.02033360628,1,0,0
99999999,"sextet_rand",32,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","HARP","SAXOPHONE","TAXONOMIC","BASE",7.11668409128,1,0,0
99999999,"sextet_rand",33,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","CAN","BOTTLE","TAXONOMIC","BASE",6.48845779197,1,0,0
99999999,"sextet_rand",34,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","CITY","VILLAGE","BASE","TAXONOMIC",11.6477885274,1,0,0
99999999,"sextet_rand",35,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","RAIN","SNOW","TAXONOMIC","BASE",6.69431589963,1,0,0
99999999,"sextet_rand",36,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","CANOE","BASE","TAXONOMIC",7.19844260998,1,0,0
99999999,"sextet_rand",37,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","LAKE","RIVER","TAXONOMIC","BASE",8.56074225809,1,0,0
99999999,"sextet_rand",38,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","SCISSORS","LAWNMOWER","TAXONOMIC","BASE",7.25906237448,1,0,0
99999999,"sextet_rand",39,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","MISSILE","ROCKET","TAXONOMIC","BASE",10.4843386966,1,0,0
99999999,"sextet_rand",40,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","TREASON","ROBBERY","TAXONOMIC","BASE",6.38119014772,1,0,0
99999999,"sextet_rand",41,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","WAITRESS","STEWARDESS","BASE","TAXONOMIC",11.5724715171,1,0,0
99999999,"sextet_rand",42,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","SILVER","GOLD","BASE","TAXONOMIC",5.79677087069,1,0,0
99999999,"sextet_rand",43,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","COOKIE","BISCUIT","BASE","TAXONOMIC",6.73350027809,1,0,0
99999999,"sextet_rand",44,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","TOOTHBRUSH","COMB","BASE","TAXONOMIC",8.72911566868,1,0,0
99999999,"sextet_rand",45,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","RECEPTIONIST","HOSTESS","BASE","TAXONOMIC",13.7802696582,1,0,0
99999999,"sextet_rand",46,"CAR","BIKE","SEATBELT","SHRIMP","COTTON","BISCUIT","BIKE","CAR","TAXONOMIC","BASE",8.57490980159,1,0,0
99999999,"sextet_rand",47,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","PENCIL","PEN","BASE","TAXONOMIC",10.9911860884,1,0,0
99999999,"sextet_rand",48,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","CAMEL","ANTELOPE","BASE","TAXONOMIC",25.2725333595,1,0,0
99999999,"sextet_rand",49,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","JUICE","BEER","TAXONOMIC","BASE",5.92120814417,1,0,0
99999999,"sextet_rand",50,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","TOAST","BISCUITS","TAXONOMIC","BASE",9.2667910587,1,0,0
99999999,"sextet_rand",51,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","PIN","NEEDLE","TAXONOMIC","BASE",27.631516411,1,0,0
99999999,"sextet_rand",52,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","CHAIR","SOFA","BASE","TAXONOMIC",3.65076909401,1,0,0
99999999,"sextet_rand",53,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SAD","BASE","TAXONOMIC",5.93233652227,1,0,0
99999999,"sextet_rand",54,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","CUP","BOWL","BASE","TAXONOMIC",9.50635311427,1,0,0
99999999,"sextet_rand",55,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","BICYCLE","CAR","BASE","TAXONOMIC",5.70344034815,1,0,0
99999999,"sextet_rand",56,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","PILOT","BASE","TAXONOMIC",13.1457111016,1,0,0
99999999,"sextet_rand",57,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","SHAMPOO","SAUCE","BASE","UNRELATED",12.1610307475,0,0,1
99999999,"sextet_rand",58,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","SOCK","CARPET","UNRELATED","UNRELATED",9.96448612632,0,0,1
99999999,"sextet_rand",59,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","LADLE","SPOON","TAXONOMIC","BASE",5.34888097178,1,0,0
99999999,"sextet_base",1,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","BICYCLE","HELMET","BASE","THEMATIC",24.5716911997,0,1,0
99999999,"sextet_base",2,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","CROUTONS","SALAD","BASE","THEMATIC",15.7304018517,0,1,0
99999999,"sextet_base",3,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","TORTILLA","BEANS","BASE","THEMATIC",11.7097146697,0,1,0
99999999,"sextet_base",4,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","WAITRESS","RESTAURANT","BASE","THEMATIC",10.3292641179,0,1,0
99999999,"sextet_base",5,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","COCONUT","BEACH","BASE","THEMATIC",34.3363008783,0,1,0
99999999,"sextet_base",6,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","SHOE","FOOT","BASE","THEMATIC",4.99880088679,0,1,0
99999999,"sextet_base",7,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RIVER","RAPIDS","BASE","THEMATIC",13.0283589233,0,1,0
99999999,"sextet_base",8,"CRIB","BED","BABY","FERRY","BOWL","PATIO","CRIB","BABY","BASE","THEMATIC",7.92974528577,0,1,0
99999999,"sextet_base",9,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","SUBMARINE","OCEAN","BASE","THEMATIC",9.91285077017,0,1,0
99999999,"sextet_base",10,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","RECEPTIONIST","TELEPHONE","BASE","THEMATIC",9.66459001414,0,1,0
99999999,"sextet_base",11,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","BOTTLE","BABY","BASE","THEMATIC",39.440521081,0,1,0
99999999,"sextet_base",12,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","BEER","PARTY","BASE","THEMATIC",15.7670175061,0,1,0
99999999,"sextet_base",13,"DOG","CAT","BONE","POND","HOOD","QUEEN","DOG","BONE","BASE","THEMATIC",17.0710578747,0,1,0
99999999,"sextet_base",14,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","PANDA","BAMBOO","BASE","THEMATIC",4.93196142698,0,1,0
99999999,"sextet_base",15,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","COOKIE","CHOCOLATE","BASE","THEMATIC",5.94446636876,0,1,0
99999999,"sextet_base",16,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BEE","HONEY","BASE","THEMATIC",52.9892715467,0,1,0
99999999,"sextet_base",17,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","CAMEL","DESERT","BASE","THEMATIC",4.38222273579,0,1,0
99999999,"sextet_base",18,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","FLY","WINGS","BASE","THEMATIC",9.51219870709,0,1,0
99999999,"sextet_base",19,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","COMPUTER","MOUSE","BASE","THEMATIC",19.392511867,0,1,0
99999999,"sextet_base",20,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","BISCUITS","GRAVY","BASE","THEMATIC",10.0668358183,0,1,0
99999999,"sextet_base",21,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","COW","BASE","THEMATIC",3.64384754375,0,1,0
99999999,"sextet_base",22,"SPIDER","BEE","WEB","PEPPER","SHED","TOILET","SPIDER","WEB","BASE","THEMATIC",7.34110527625,0,1,0
99999999,"sextet_base",23,"CAR","BIKE","SEATBELT","SHRIMP","COTTON","BISCUIT","CAR","SEATBELT","BASE","THEMATIC",10.6126083657,0,1,0
99999999,"sextet_base",24,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","PACKAGE","DELIVERY","BASE","THEMATIC",7.34084803984,0,1,0
99999999,"sextet_base",25,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","SAXOPHONE","JAZZ","BASE","THEMATIC",7.22914877534,0,1,0
99999999,"sextet_base",26,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","TOOTHBRUSH","FLOSS","BASE","THEMATIC",5.55487216637,0,1,0
99999999,"sextet_base",27,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SMILE","BASE","THEMATIC",5.71894141706,0,1,0
99999999,"sextet_base",28,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","PANTS","POCKET","BASE","THEMATIC",5.79693706427,0,1,0
99999999,"sextet_base",29,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","SNOW","SLED","BASE","THEMATIC",5.80365467956,0,1,0
99999999,"sextet_base",30,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","OVEN","PAN","BASE","THEMATIC",9.77927646646,0,1,0
99999999,"sextet_base",31,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","FIELD","GRASS","BASE","THEMATIC",7.1687001707,0,1,0
99999999,"sextet_base",32,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","RABBI","TEMPLE","BASE","THEMATIC",8.40224911505,0,1,0
99999999,"sextet_base",33,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","SAILOR","BASE","THEMATIC",41.9549779738,0,1,0
99999999,"sextet_base",34,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","CEREAL","BASE","THEMATIC",34.1406113952,0,1,0
