4779,sextet_rand,12,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,GRASS,BASE,THEMATIC,7.23595385838,COW,GRASS,4.8658022259,1.23006680622,1.14008482626,5,1,3,2,4,0,
4779,sextet_rand,13,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,GRASS,LAWNMOWER,THEMATIC,BASE,6.36044902098,GRASS,LAWNMOWER,5.04006022791,0.772145390511,0.548243402562,2,0,1,4,3,5,
4779,sextet_rand,14,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,RESTAURANT,BASE,THEMATIC,9.14302073777,WAITRESS,RESTAURANT,8.392925804,0.366622115936,0.383472817834,3,5,0,2,4,1,
4779,sextet_rand,15,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,TOAST,BISCUITS,TAXONOMIC,BASE,13.9615702823,TOAST,BISCUITS,13.2275828026,0.256680042919,0.47730743674,1,4,5,2,3,0,
4779,sextet_rand,16,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,HANDCUFFS,POLICE,THEMATIC,BASE,3.87087054676,HANDCUFFS,POLICE,2.95241227774,0.391475725919,0.526982543102,4,0,3,1,5,2,
4779,sextet_rand,17,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,5.18038110569,PENCIL,PEN,4.22969865854,0.396482799202,0.554199647944,3,5,1,2,4,0,
4779,sextet_rand,18,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,6.81921896408,CHISEL,KNIFE,5.13327177674,0.808269550311,0.877677637036,3,2,1,5,0,4,
4779,sextet_rand,19,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,5.59357721351,ROCKET,MISSILE,2.97175525993,0.28517838112,2.33664357246,3,0,2,1,5,4,
4779,sextet_rand,20,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,7.5718641151,CAKE,DONUT,5.50852748544,1.15153812563,0.911798504036,0,1,5,2,3,4,
4779,sextet_rand,21,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,8.17020606008,BEER,BEER,PARTY,BEER,PARTY,JUICE,3.61778987575,0.000345635053236,0.307096410659,0.689274752382,0.616289144251,0.320074940566,2.61933530142,1,2,4,0,3,5,
4779,sextet_rand,22,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,9.13262255229,CHAIR,CHAIR,CHAIR,SOFA,7.18919082664,0.125873067853,1.13610638144,0.420966606151,0.260485670209,2,3,0,4,1,5,
4779,sextet_rand,23,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,GOOSE,PENGUIN,TAXONOMIC,BASE,7.85316204756,PENGUIN,PENGUIN,GOOSE,PENGUIN,PENGUIN,PENGUIN,2.95438113945,0.000412841865909,0.455053704209,2.36791559884,0.000414828275098,0.50492645819,1.57005747673,1,3,4,2,0,5,
4779,sextet_rand,24,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,TELEPHONE,BASE,THEMATIC,11.5267683421,RECEPTIONIST,RECEPTIONIST,RECEPTIONIST,HOSTESS,HOSTESS,HOSTESS,HOSTESS,HOSTESS,HOSTESS,HOSTESS,HOSTESS,HOSTESS,HOSTESS,HOSTESS,HOSTESS,TELEPHONE,7.5934219426,0.00029465057014,0.248587084308,1.94884932331,0.000140372852911,0.000135406837217,0.0001337514841,0.00013044080697,0.000135406837217,0.000130109750899,0.000131765089463,0.000131102948217,0.000149311701534,0.000142028191476,0.337639425183,0.983471758402,0.413144461214,1,4,0,2,3,5,
4779,sextet_rand,25,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,SALAD,CROUTONS,THEMATIC,BASE,10.7019804822,SALAD,CROUTONS,9.47398682416,0.196897759888,1.03109589816,0,2,1,4,5,3,
4779,sextet_rand,26,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,THEMATIC,BASE,3.70678659716,SMILE,HAPPY,1.94326652269,0.279825672798,1.48369440167,3,2,0,1,5,4,
4779,sextet_rand,27,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BABY,BASE,THEMATIC,7.78605091097,CRIB,BABY,5.69539222791,0.55498030642,1.53567837665,2,3,5,0,4,1,
4779,sextet_rand,28,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRAILER,TAXONOMIC,THEMATIC,13.848338717,TRUCK,TRAILER,TRAILER,TRUCK,BUS,TRAILER,8.52441643461,0.518163552246,1.04709972796,2.05182605553,0.48943181106,0.452590226807,0.764810908819,1,3,5,2,0,4,
4779,sextet_rand,29,BICYCLE,CAR,HELMET,FISH,BEER,BANK,HELMET,BICYCLE,THEMATIC,BASE,6.24316385848,HELMET,BICYCLE,3.32845195556,1.41724639443,1.4974655085,4,0,3,1,2,5,
4779,sextet_rand,30,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,7.77635856259,ANTELOPE,CAMEL,6.87910785105,0.578724176274,0.318526535266,4,2,1,5,0,3,
4779,sextet_rand,31,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,BONE,BASE,THEMATIC,6.6903927692,CAT,CAT,CAT,CAT,DOG,BONE,2.45910663933,0.000281407847069,1.15875441603,0.878495044075,1.22620092455,0.392193150401,0.575361186973,0,5,1,3,2,4,
4779,sextet_rand,32,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,RAIN,SNOW,TAXONOMIC,BASE,7.58259403077,RAIN,SNOW,5.23209327379,0.281535308241,2.06896544874,1,0,5,4,3,2,
4779,sextet_rand,33,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,TOOTHBRUSH,THEMATIC,BASE,8.29191296751,FLOSS,TOOTHBRUSH,5.5063940829,0.836374910738,1.94914397388,0,2,5,1,4,3,
4779,sextet_rand,34,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,BOWL,CUP,TAXONOMIC,BASE,28.0401035978,BOWL,CUP,27.39717738,0.232093604864,0.410832612979,5,2,3,1,4,0,
4779,sextet_rand,35,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,7.59775860303,BEAR,MONKEY,MONKEY,BEAR,MONKEY,BANANA,3.53504239491,0.577953118773,1.54791630732,0.270113791397,0.312731520025,0.685153286162,0.668848184447,5,2,0,3,4,1,
4779,sextet_rand,36,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,3.01064747974,CROWN,KING,1.60555459363,0.715949898804,0.689142987307,3,0,2,5,1,4,
4779,sextet_rand,37,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,4.46398360285,CIGARETTES,LUNGS,3.33752586883,0.419290408594,0.707167325425,0,2,1,4,3,5,
4779,sextet_rand,38,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,QUARTERBACK,FOOTBALL,THEMATIC,BASE,5.69070662172,QUARTERBACK,FOOTBALL,4.20620640041,0.644718289215,0.839781932096,3,5,4,1,2,0,
4779,sextet_rand,39,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,6.28833114223,COCONUT,ORANGE,5.5836074301,0.376858740216,0.327864971914,5,4,0,2,1,3,
4779,sextet_rand,40,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,JAZZ,SAXOPHONE,THEMATIC,BASE,6.81823701624,JAZZ,SAXOPHONE,5.60759827672,0.573950837046,0.636687902472,1,5,0,3,2,4,
4779,sextet_rand,41,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,7.17449769525,PIN,NEEDLE,6.62093402905,0.298323107185,0.25524055901,3,2,1,5,4,0,
4779,sextet_rand,42,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,MICROWAVE,OVEN,TAXONOMIC,BASE,10.4534248494,MICROWAVE,OVEN,8.94056798698,0.671759927995,0.841096934411,2,0,5,3,4,1,
4779,sextet_rand,43,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,FOOT,SHOE,THEMATIC,BASE,13.2387676058,FOOT,SHOE,12.8103506441,0.228662084468,0.19975487722,5,4,3,1,2,0,
4779,sextet_rand,44,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,12.5886644946,FIELD,GRASS,GRASS,GRASS,9.58878036846,1.17210142469,0.707723188694,0.695985832936,0.424073679853,1,4,3,2,0,5,
4779,sextet_rand,45,SPOON,LADLE,CEREAL,LION,TREE,STEREO,LADLE,SPOON,TAXONOMIC,BASE,3.06052983468,LADLE,SPOON,1.81441682196,0.332404908142,0.913708104577,5,0,1,3,2,4,
4779,sextet_rand,46,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,5.65033254132,MILK,COW,4.31238555392,0.292765798818,1.04518118859,0,1,4,5,3,2,
4779,sextet_rand,47,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,13.8872759621,CITY,VILLAGE,11.8600677961,0.656960854845,1.37024731115,0,2,3,1,4,5,
4779,sextet_rand,48,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,POCKET,BASE,THEMATIC,5.56274352125,PANTS,POCKET,3.51596790891,1.49767474351,0.549100868826,2,5,3,0,4,1,
4779,sextet_rand,49,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BAGEL,TORTILLA,TAXONOMIC,BASE,6.85276112413,BAGEL,TORTILLA,6.08406347634,0.303285817339,0.465411830446,5,4,1,2,0,3,
4779,sextet_rand,50,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,10.1169084071,COMPUTER,TABLET,9.70018178948,0.207618405664,0.209108211915,2,4,5,3,0,1,
4779,sextet_rand,51,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,4.23910728161,BOTTLE,CAN,3.5107499453,0.123465540935,0.604891795374,4,3,5,2,1,0,
4779,sextet_rand,52,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,4.614687437,COOKIE,CHOCOLATE,3.71604723283,0.35915355169,0.539486652488,1,4,2,3,5,0,
4779,sextet_rand,53,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,HONEY,BEE,THEMATIC,BASE,4.04511530603,HONEY,BEE,BEE,BEE,2.37666307899,0.728128899354,0.000184404911124,0.241686963898,0.698451958873,0,2,5,1,3,4,
4779,sextet_rand,54,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,8.94893937385,FARM,FARM,COW,BUFFALO,7.14826551791,0.191351707836,0.667757646268,0.286031212439,0.655533289391,0,3,1,4,2,5,
4779,sextet_rand,55,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,BIKE,CAR,TAXONOMIC,BASE,9.66170241157,SEATBELT,SEATBELT,SEATBELT,SEATBELT,BIKE,CAR,6.50164259416,1.07222216521,0.000483028299641,0.471350198161,0.546900259462,0.513312743118,0.555791423161,4,1,5,0,3,2,
4779,sextet_rand,56,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,RAPIDS,BASE,THEMATIC,12.5910346108,RIVER,RAPIDS,RAPIDS,LAKE,RAPIDS,LAKE,RAPIDS,6.35126552419,0.232386931151,2.37556095344,1.00492165772,1.66156634256,0.224899827081,0.205981274121,0.534452100575,3,2,0,4,5,1,
4779,sextet_rand,57,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,12.3397926918,CAPTAIN,PILOT,11.5717197694,0.471029393215,0.297043529165,0,5,2,4,1,3,
4779,sextet_rand,58,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,12.4595810599,BANK,BANK,TREASON,TREASON,TREASON,ROBBERY,TREASON,BANK,3.47838903608,1.60711491737,3.45871233729,0.000464157405077,0.251280322933,1.82148247641,0.907149315331,0.424877844169,0.510110652875,2,0,3,5,1,4,
4779,sextet_rand,59,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BAT,BIRD,TAXONOMIC,BASE,12.0802585112,BAT,BIRD,10.2343220239,1.05714996091,0.788786526333,3,0,1,4,5,2,
