
Wed, 17 Feb 2016 2:16:35 PM,
4749,
4749,triad_base,22,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,HELMET,BASE,THEMATIC,3.75976873132,HELMET,3.46659654714,0.293172184189,0,1,2,
4749,triad_base,23,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,4.87051522965,ANTELOPE,2.79243291632,2.07808231332,0,1,2,
4749,triad_base,24,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,HANDCUFFS,BASE,THEMATIC,4.66509212212,HANDCUFFS,4.14498754534,0.520104576775,0,2,1,
4749,triad_base,25,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,1.95896583279,COW,1.29816795318,0.660797879609,0,2,1,
4749,triad_base,26,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,POCKET,BASE,THEMATIC,1.97877841032,POCKET,1.5040360119,0.474742398423,0,2,1,
4749,triad_base,27,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,3.93414325043,PARTY,PARTY,PARTY,2.88628351866,0.000175464374479,0.000167849895661,1.0475164175,0,1,2,
4749,triad_base,28,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,GRAVY,BASE,THEMATIC,1.23275317524,GRAVY,0.972375946672,0.260377228566,0,2,1,
4749,triad_base,29,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,ICE,BASE,THEMATIC,2.95596175009,ICE,1.92164058538,1.03432116471,0,2,1,
4749,triad_base,30,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,2.02939127763,DONUT,1.62476047456,0.404630803067,0,2,1,
4749,triad_base,31,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,GRASS,BASE,THEMATIC,2.41620516224,GRASS,1.54830666937,0.86789849287,0,2,1,
4749,triad_base,32,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,2.97242461322,HOSTESS,2.45600545066,0.516419162566,0,2,1,
4749,triad_base,33,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,6.02923435287,SCISSORS,4.94345378797,1.0857805649,0,1,2,
4749,triad_base,34,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,SCULPTURE,BASE,THEMATIC,6.82269092179,SCULPTURE,6.22585610066,0.596834821132,0,2,1,
4749,triad_base,35,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,AIRPLANE,BASE,TAXONOMIC,2.47372007008,AIRPLANE,1.93313217831,0.540587891766,0,1,2,
4749,triad_base,36,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,BASE,TAXONOMIC,9.4358488967,BED,8.65265997386,0.78318892284,0,2,1,
4749,triad_base,37,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,THREAD,BASE,THEMATIC,3.16115443647,THREAD,2.67988542507,0.481269011405,0,2,1,
4749,triad_base,38,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,5.00271771157,PILOT,SHIP,SHIP,1.73396156204,1.58406333138,0.000211881531868,1.68448093662,0,1,2,
4749,triad_base,39,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,2.98185102346,BISCUIT,1.99246562553,0.98938539793,0,1,2,
4749,triad_base,40,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,10.3986468054,SAILOR,SAILOR,CONFIRM,CONFIRM,CONFIRM,CONFIRM,CONFIRM,CONFIRM,SAILOR,3.27668084949,0.000171822670382,3.9738094576,0.000232076476095,0.000233400744037,0.000233400744037,0.000222144532017,0.000228434757446,0.402707647212,2.74412757122,0,1,2,
4749,triad_base,41,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,RAPIDS,BASE,THEMATIC,12.7986754756,RAPIDS,12.5127138845,0.285961591173,0,1,2,
4749,triad_base,42,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,25.2938101462,KIDNEY,KIDNEY,KIDNEY,KIDNEY,KIDNEY,KIDNEY,KIDNEY,KIDNEY,KIDNEY,KIDNEY,BUTCHER,3.63455204936,0.000104947568616,9.2848048505,0.000105940765934,0.000105278624687,0.000142688964843,0.000106271822006,0.000102961188531,9.89883992588e-05,0.0001003126672,9.82639123393,2.54719462244,0,2,1,
4749,triad_base,43,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,4.06555912223,BUFFALO,3.70898304816,0.356576074075,0,2,1,
4749,triad_base,44,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,1.56879958525,SHOWER,0.822577697618,0.746221887632,0,1,2,
4749,triad_base,45,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BABY,BASE,THEMATIC,20.2773413239,BABY,CAN,CAN,CAN,6.96362457774,3.49827746945,0.581233719888,0.000166856698343,9.23403870016,0,2,1,
4749,triad_base,46,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,HONEY,BASE,THEMATIC,3.90218688216,HONEY,3.25389464721,0.648292234953,0,2,1,
4749,triad_base,47,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,19.9226509954,BEE,16.829886948,3.09276404743,0,2,1,
4749,triad_base,48,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,2.9796600361,SALAD,1.64844882862,1.33121120748,0,1,2,
4749,triad_base,49,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,21.9740905317,LUNGS,21.0772523337,0.896838197994,0,2,1,
4749,triad_base,50,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,AIRPORT,BASE,THEMATIC,43.1361256007,AIRPORT,VILLAGE,VILLAGE,28.7865820068,13.0978485418,0.554681654641,0.697013397526,0,2,1,
4749,triad_base,51,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,18.2882072042,CEREAL,CEREAL,LADLE,2.10151309891,2.97285003158,12.5407759366,0.673068137126,0,2,1,
4749,triad_base,52,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,14.809939627,JAZZ,13.0779300235,1.73200960353,0,1,2,
4749,triad_base,53,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,BONE,BASE,THEMATIC,4.74853669325,BONE,3.88626365477,0.862273038481,0,2,1,
4749,triad_base,54,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,RESTAURANT,BASE,THEMATIC,17.9266416514,RESTAURANT,17.403370108,0.523271543381,0,1,2,
4749,triad_base,55,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,15.4097490661,BOWL,14.6620913501,0.747657715998,0,1,2,
4749,triad_base,56,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,BASE,THEMATIC,10.7907650115,FOOT,10.3652996336,0.425465377906,0,1,2,
4749,triad_base,57,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,15.0257919403,BANK,14.1755713187,0.850220621636,0,1,2,
4749,triad_base,58,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,12.6061079483,CONFIRM,CONFIRM,CONFIRM,KING,0.000267500421614,0.0002314143494,0.000228765842621,11.9081530023,0.697227265438,0,2,1,
4749,triad_base,59,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SAD,BASE,TAXONOMIC,1.70836528108,SAD,1.31039318589,0.39797209519,0,2,1,
