
Fri, 19 Feb 2016 2:04:14 PM,
4775,
4775,sextet_rand,17,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,9.33834108294,SILVER,GOLD,8.77750799929,0.217327107166,0.343505976489,0,5,4,1,2,3,
4775,sextet_rand,18,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,TAXONOMIC,BASE,6.6655714042,PILOT,CAPTAIN,6.08318587294,0.175739798739,0.406645732524,5,3,1,0,4,2,
4775,sextet_rand,19,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,5.71119965171,SPOON,LADLE,4.81882449922,0.481315043275,0.411060109211,0,2,5,1,3,4,
4775,sextet_rand,20,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,GRASS,COW,THEMATIC,BASE,9.07318085732,PIG,PIG,GRASS,COW,2.51183495912,1.60287328447,0.350432780397,4.23308465081,0.374955182517,5,4,2,3,0,1,
4775,sextet_rand,21,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,TABLET,COMPUTER,TAXONOMIC,BASE,4.34830703323,TABLET,COMPUTER,3.67403764503,0.193758162728,0.480511225469,2,0,3,5,4,1,
4775,sextet_rand,22,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,3.98084046632,CAMEL,ANTELOPE,2.68943168294,0.365853303243,0.925555480135,4,2,1,3,5,0,
4775,sextet_rand,23,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,7.75842626512,TEA,CUP,CUP,TEA,CUP,BOWL,5.5137825951,0.37169819753,0.9554245287,0.253477058257,0.173601471237,0.128354275745,0.362088138558,2,5,0,1,3,4,
4775,sextet_rand,24,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,TREASON,ROBBERY,TAXONOMIC,BASE,8.96062749434,TREASON,ROBBERY,7.52068158981,0.364519455674,1.07542644885,2,4,5,0,3,1,
4775,sextet_rand,25,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RAPIDS,RIVER,THEMATIC,BASE,9.7846033136,RAPIDS,LAKE,RIVER,LAKE,RIVER,7.19807322092,0.202509778726,1.15004278973,0.192881511364,0.128194704012,0.912901308853,5,4,1,0,2,3,
4775,sextet_rand,26,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,SEATBELT,CAR,THEMATIC,BASE,4.19392601102,SEATBELT,CAR,3.5625026278,0.225214652135,0.406208731089,2,4,5,1,0,3,
4775,sextet_rand,27,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,6.79707970476,POLICE,HANDCUFFS,HANDCUFFS,FIREMAN,3.95825543728,0.317378587264,0.644520846123,0.106671389818,1.77025344428,0,4,3,5,1,2,
4775,sextet_rand,28,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,GRASS,LAWNMOWER,THEMATIC,BASE,15.9009350838,GRASS,LAWNMOWER,15.2048066848,0.327157156644,0.368971242322,3,0,5,4,2,1,
4775,sextet_rand,29,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,7.87748631474,SHIP,CANOE,SAILOR,CANOE,SAILOR,6.33268489382,0.406584486118,0.436178422387,0.211743751628,0.216352792588,0.273941968204,0,4,2,3,1,5,
4775,sextet_rand,30,CRIB,BED,BABY,FERRY,BOWL,PATIO,BABY,CRIB,THEMATIC,BASE,2.90686837153,BABY,CRIB,2.33568629918,0.248514112332,0.322667960019,4,2,3,5,1,0,
4775,sextet_rand,31,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,GLOVE,SHOE,TAXONOMIC,BASE,7.27484278708,GLOVE,SHOE,5.24169655878,1.52080044098,0.512345787327,4,3,0,2,1,5,
4775,sextet_rand,32,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,8.94878045146,CITY,VILLAGE,8.59635732813,0.140306927293,0.212116196039,2,4,0,1,5,3,
4775,sextet_rand,33,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,COMB,TOOTHBRUSH,TAXONOMIC,BASE,7.12721972732,COMB,TOOTHBRUSH,4.17099469143,2.37090795326,0.58531708263,1,4,2,5,0,3,
4775,sextet_rand,34,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,5.30447413331,MONKEY,BANANA,3.91941064397,0.449032886012,0.936030603334,5,4,2,3,0,1,
4775,sextet_rand,35,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BABY,BASE,THEMATIC,6.9773997421,BOTTLE,BABY,3.82380300504,2.54014834875,0.613448388307,5,4,0,3,2,1,
4775,sextet_rand,36,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,5.64418779804,TORTILLA,BEANS,4.35425389452,0.389927447817,0.900006455704,5,3,1,2,0,4,
4775,sextet_rand,37,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,PARTY,BEER,THEMATIC,BASE,3.26040849704,PARTY,BEER,2.42582049505,0.263455257838,0.571132744153,1,3,5,0,4,2,
4775,sextet_rand,38,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,QUARTERBACK,FOOTBALL,THEMATIC,BASE,2.08094789585,QUARTERBACK,FOOTBALL,1.51777288175,0.153636795512,0.409538218591,4,2,0,5,3,1,
4775,sextet_rand,39,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,4.08009574306,CHOCOLATE,CHOCOLATE,COOKIE,BISCUIT,1.85884555474,1.61440946042,0.0791091791907,0.225105070713,0.302626477991,1,4,3,5,0,2,
4775,sextet_rand,40,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,5.79657781523,FLY,WINGS,5.25467649479,0.162812832612,0.379088487825,2,0,3,1,5,4,
4775,sextet_rand,41,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,ALCOHOL,CIGARETTES,TAXONOMIC,BASE,3.02105188233,ALCOHOL,CIGARETTES,2.00509437741,0.234854837719,0.781102667199,3,1,0,2,4,5,
4775,sextet_rand,42,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,7.73074652757,PENGUIN,GOOSE,7.22410658862,0.148516264235,0.358123674712,2,1,3,5,0,4,
4775,sextet_rand,43,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,1.65787289546,CAKE,DONUT,1.09784329856,0.139431600168,0.420597996737,1,0,2,4,5,3,
4775,sextet_rand,44,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,KNIFE,CHISEL,TAXONOMIC,BASE,1.90652208099,KNIFE,CHISEL,1.30930035077,0.134616969881,0.462604760338,0,1,4,2,3,5,
4775,sextet_rand,45,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,4.86248458494,HONEY,BEE,BUTTERFLY,HONEY,BUTTERFLY,2.99503738515,0.946196183853,0.273732075075,0.157638007207,0.174179173904,0.315701759755,3,1,5,0,2,4,
4775,sextet_rand,46,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,2.13629015573,PANDA,RACOON,1.67966238328,0.130436984895,0.326190787557,3,4,2,5,1,0,
4775,sextet_rand,47,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,7.06051774741,WAITRESS,RESTAURANT,RESTAURANT,STEWARDESS,4.18842409666,0.362355636418,1.36377986384,0.174076875832,0.971881274658,1,3,4,5,2,0,
4775,sextet_rand,48,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,1.44983438638,PENCIL,PEN,0.838975562685,0.131110033326,0.479748790371,1,0,5,4,2,3,
4775,sextet_rand,49,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ASTRONAUT,ROCKET,THEMATIC,BASE,7.10713520725,WATER,CHEESE,CHEESE,WATER,ASTRONAUT,ROCKET,3.5543916162,0.164442318288,2.79043562754,0.108139317381,0.138045113767,0.164018559328,0.187662654746,3,1,2,4,5,0,
4775,sextet_rand,50,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,BASE,TAXONOMIC,9.55213576177,CROWN,CROWN,CROWN,HAT,6.86101268463,1.15249099098,1.0261449355,0.215009013147,0.297478137509,3,0,5,1,2,4,
4775,sextet_rand,51,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,11.1920419389,BASKETBALL,BASKETBALL,OVEN,MICROWAVE,5.35035167029,0.816181302624,4.6637356671,0.101270118204,0.260503180674,4,5,2,1,3,0,
4775,sextet_rand,52,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,TAXONOMIC,BASE,8.86653644904,BEE,SPIDER,7.8111743255,0.475350635708,0.580011487837,5,2,0,3,4,1,
4775,sextet_rand,53,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,COURT,FIELD,TAXONOMIC,BASE,8.19340657518,SCHOOL,COURT,COURT,COURT,FIELD,SCHOOL,FIELD,5.79123779002,0.34882315842,1.13379858536,0.13614283326,0.128667129044,0.17023755332,0.154481664984,0.330017860775,4,1,2,5,3,0,
4775,sextet_rand,54,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,4.74314213969,BUS,TRUCK,3.21475674414,0.557283109069,0.971102286479,4,1,5,0,3,2,
4775,sextet_rand,55,BIRD,BAT,NEST,BONE,RAIN,BRACKET,NEST,BIRD,THEMATIC,BASE,1.49023682497,NEST,BIRD,0.925083717229,0.224800162876,0.34035294487,0,2,3,1,5,4,
4775,sextet_rand,56,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,OCEAN,SUBMARINE,THEMATIC,BASE,4.98054217976,OCEAN,SUBMARINE,4.40211614639,0.214580950385,0.363845082989,4,5,1,0,3,2,
4775,sextet_rand,57,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SLED,SNOW,THEMATIC,BASE,5.22055562085,SNOW,SNOW,SLED,SNOW,1.60509735697,1.01831929908,2.05630862896,0.252921205654,0.287909130187,3,0,4,2,5,1,
4775,sextet_rand,58,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,LEGS,BALL,THEMATIC,UNRELATED,5.57200045684,LEGS,BALL,1.72784212329,3.17566464773,0.668493685822,1,2,4,5,0,3,
4775,sextet_rand,59,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,3.80740518808,DRESS,PANTS,3.284452515,0.154490603643,0.36846206944,4,1,0,3,5,2,
