
Fri, 18 Mar 2016 11:19:41 AM,
4914,
4914,triad_base,21,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,0.916740880348,CAT,0.785672524013,0.131068356335,0,2,1,
4914,triad_base,22,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,COMB,BASE,TAXONOMIC,1.15486471634,COMB,1.02408471843,0.130779997911,0,1,2,
4914,triad_base,23,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,1.12050735252,MICROWAVE,1.00130373798,0.119203614537,0,2,1,
4914,triad_base,24,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,0.647471019533,GOLD,0.522883941885,0.124587077647,0,1,2,
4914,triad_base,25,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,1.77730847336,CANOE,1.4031618787,0.374146594666,0,2,1,
4914,triad_base,26,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,0.971137337387,CHOCOLATE,BISCUIT,0.71304691257,0.140088248998,0.118002175819,0,1,2,
4914,triad_base,27,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,2.44874635246,JUICE,2.21339155221,0.235354800243,0,2,1,
4914,triad_base,28,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,4.12432023883,ORANGE,3.91731130704,0.207008931786,0,2,1,
4914,triad_base,29,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,1.51516116597,KING,1.35345596448,0.161705201492,0,2,1,
4914,triad_base,30,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,0.613055719528,BASEBALL,0.504313127603,0.108742591925,0,2,1,
4914,triad_base,31,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,0.986314394511,RAIN,0.795953777619,0.190360616893,0,2,1,
4914,triad_base,32,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,BASE,TAXONOMIC,1.65316899633,PIN,1.53637024527,0.116798751056,0,1,2,
4914,triad_base,33,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,2.26084654918,FIREMAN,2.07742805453,0.183418494649,0,1,2,
4914,triad_base,34,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,GLOVE,BASE,TAXONOMIC,1.18583494518,GLOVE,1.07995905401,0.105875891168,0,1,2,
4914,triad_base,35,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,0.756935335696,LEMONADE,0.688338465989,0.0685968697071,0,1,2,
4914,triad_base,36,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,0.729222465307,BIKE,0.65425125137,0.0749712139368,0,1,2,
4914,triad_base,37,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,1.0606714813,ONION,0.656115483958,0.404555997346,0,2,1,
4914,triad_base,38,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,BAGEL,BASE,TAXONOMIC,1.70775614772,BAGEL,1.28607079666,0.421685351059,0,1,2,
4914,triad_base,39,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,2.13183940854,LUNGS,ALCOHOL,LUNGS,ALCOHOL,0.670319207013,0.233497188892,0.65664717555,0.342339762021,0.229036075063,0,2,1,
4914,triad_base,40,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,0.955693110358,PILOT,0.825627552345,0.130065558013,0,1,2,
4914,triad_base,41,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,1.13187417062,PEN,1.03385083331,0.098023337312,0,1,2,
4914,triad_base,42,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,1.17736727092,RACOON,1.03210545378,0.145261817146,0,1,2,
4914,triad_base,43,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,BASE,TAXONOMIC,2.81712809531,BED,0.594767965842,2.22236012947,0,2,1,
4914,triad_base,44,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,1.70307123289,ANTELOPE,1.54997771932,0.153093513567,0,1,2,
4914,triad_base,45,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,1.33917609602,VILLAGE,0.92081663385,0.418359462172,0,1,2,
4914,triad_base,46,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,4.8642391148,HELMET,HELMET,CAR,3.1522529372,1.23335781042,0.0896947104484,0.388933656737,0,1,2,
4914,triad_base,47,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,2.20763265947,LADLE,2.03031968372,0.177312975749,0,2,1,
4914,triad_base,48,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,1.32556597423,BUTTERFLY,1.22044292651,0.105123047717,0,1,2,
4914,triad_base,49,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,1.44996997248,PASTOR,1.32490549749,0.125064474996,0,2,1,
4914,triad_base,50,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,1.22365294211,BAT,1.05413557682,0.169517365284,0,1,2,
4914,triad_base,51,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,0.969178751111,SMILE,0.799033353571,0.17014539754,0,2,1,
4914,triad_base,52,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,2.15671967948,WINGS,ANT,WINGS,ANT,0.899899223354,0.136866315268,0.329902938101,0.250311698765,0.539739503991,0,2,1,
4914,triad_base,53,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,1.1070673978,POCKET,DRESS,POCKET,DRESS,0.69359877333,0.138691481669,0.145389277022,0.0344835007563,0.094904365018,0,2,1,
4914,triad_base,54,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,CRATE,BASE,TAXONOMIC,4.02337855427,CRATE,3.49905679282,0.524321761448,0,1,2,
4914,triad_base,55,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,1.55620076647,TABLET,1.39048503153,0.16571573494,0,2,1,
4914,triad_base,56,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,2.92397533404,CAN,2.57164300745,0.352332326584,0,2,1,
4914,triad_base,57,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,COURT,BASE,TAXONOMIC,2.72768466361,COURT,0.825583851431,1.90210081218,0,1,2,
4914,triad_base,58,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,1.43861540267,BUTCHER,1.2651398126,0.173475590069,0,1,2,
4914,triad_base,59,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,1.19845451787,SOFA,1.03198560793,0.166468909942,0,1,2,
