
Fri, 18 Mar 2016 5:09:49 PM,
4918,
4918,triad_goes,15,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,4.12775883777,CANOE,3.69246128062,0.435297557153,0,2,1,
4918,triad_goes,16,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,8.37747892318,MICROWAVE,3.80004178034,4.57743714284,0,2,1,
4918,triad_goes,17,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,6.15582178952,TEA,BOWL,BOWL,BOWL,TEA,BOWL,2.68049762864,0.773081601132,0.533035199158,0.327444260474,0.577703979798,0.841081439983,0.42297768034,0,2,1,
4918,triad_goes,18,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,HANDCUFFS,BASE,THEMATIC,2.58479503496,HANDCUFFS,2.3606900163,0.224105018657,0,2,1,
4918,triad_goes,19,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,6.65535829915,GRAVY,TOAST,GRAVY,TOAST,3.15893478226,0.967271034606,1.57465587556,0.701876733918,0.252619872801,0,1,2,
4918,triad_goes,20,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,5.38237800403,BANK,BANK,BANK,BANK,TREASON,4.3592108232,0.000224461313337,0.000204266048968,0.575293504633,0.11065773759,0.336787211243,0,1,2,
4918,triad_goes,21,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,TELEPHONE,BASE,THEMATIC,3.57387920003,TELEPHONE,3.30659982283,0.267279377207,0,2,1,
4918,triad_goes,22,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,TEMPLE,BASE,THEMATIC,2.37548360135,TEMPLE,1.98501307378,0.390470527578,0,2,1,
4918,triad_goes,23,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,2.49322378682,GOLD,1.55887903133,0.934344755486,0,1,2,
4918,triad_goes,24,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,4.81508730492,DELIVERY,1.30569237703,3.50939492788,0,2,1,
4918,triad_goes,25,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,4.37726803496,PARTY,3.79338905355,0.583878981415,0,1,2,
4918,triad_goes,26,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,4.12140539242,ALCOHOL,3.83538747393,0.286017918494,0,2,1,
4918,triad_goes,27,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,2.36629889859,BANANA,2.05059283553,0.315706063062,0,1,2,
4918,triad_goes,28,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,2.60721070133,LAKE,2.36823164904,0.238979052287,0,2,1,
4918,triad_goes,29,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,1.64253752446,GRASS,1.37331877556,0.269218748901,0,2,1,
4918,triad_goes,30,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,1.72518958384,DRESS,1.51914111478,0.206048469059,0,1,2,
4918,triad_goes,31,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,CEREAL,BASE,THEMATIC,3.90781959426,CEREAL,3.65572048398,0.252099110279,0,1,2,
4918,triad_goes,32,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,BASE,TAXONOMIC,5.83633067366,TRAILER,TRAILER,TRAILER,TRAILER,TRAILER,TRAILER,TRAILER,BUS,BUS,TRAILER,BUS,3.84461024823,0.000145668163896,0.000132425222546,0.000126466155052,0.000146661419421,0.227959263138,0.00013904646039,0.00551618495956,0.333710304927,0.391884832177,0.703556220978,0.328403351828,0,2,1,
4918,triad_goes,33,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,SHIP,BASE,THEMATIC,3.1145934239,SHIP,SHIP,SHIP,2.17070509307,0.000132756773382,0.696668438613,0.247087135445,0,2,1,
4918,triad_goes,34,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,ICE,BASE,THEMATIC,1.50495536253,ICE,1.28087550448,0.224079858046,0,1,2,
4918,triad_goes,35,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,2.92916294467,CHOCOLATE,1.61619179975,1.31297114491,0,2,1,
4918,triad_goes,36,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,DESERT,BASE,THEMATIC,5.26273387158,DESERT,4.94783924613,0.314894625451,0,1,2,
4918,triad_goes,37,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,1.42730667023,SMILE,1.15236978745,0.274936882779,0,2,1,
4918,triad_goes,38,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,3.66501079639,PEN,3.25514589017,0.409864906222,0,1,2,
4918,triad_goes,39,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,4.59868779499,CANDLE,CANDLE,DONUT,2.26274049282,1.64028761489,0.549737035763,0.145922651514,0,2,1,
4918,triad_goes,40,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,HELMET,BASE,THEMATIC,3.09673981601,HELMET,2.90311319102,0.193626624998,0,1,2,
4918,triad_goes,41,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,THREAD,BASE,THEMATIC,2.51713486807,THREAD,2.25100328866,0.26613157941,0,2,1,
4918,triad_goes,42,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,BASE,THEMATIC,4.26512150373,NEST,NEST,NEST,NEST,NEST,2.27028013952,0.00014335103333,0.340530218557,0.000141364056617,0.804648201447,0.849378229119,0,2,1,
4918,triad_goes,43,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,4.9037273135,COURT,COURT,GRASS,2.24666039366,1.69354286557,0.50099352235,0.46253053192,0,1,2,
4918,triad_goes,44,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,2.03267864417,SOFA,1.40020280983,0.63247583434,0,2,1,
4918,triad_goes,45,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,SEATBELT,BASE,THEMATIC,1.10345643805,SEATBELT,0.846949876286,0.256506561767,0,1,2,
4918,triad_goes,46,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,2.3622595896,JAZZ,2.02857742552,0.333682164084,0,1,2,
4918,triad_goes,47,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,2.45748511981,ANT,1.74841966666,0.709065453149,0,2,1,
4918,triad_goes,48,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,BASE,THEMATIC,2.58640102576,KIDNEY,2.32565817144,0.260742854327,0,1,2,
4918,triad_goes,49,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,2.49440667732,BEANS,2.09977070522,0.394635972101,0,2,1,
4918,triad_goes,50,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,RESTAURANT,BASE,THEMATIC,2.75401365105,RESTAURANT,2.52972489223,0.224288758822,0,1,2,
4918,triad_goes,51,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,2.34063648991,ONION,1.78678863496,0.553847854957,0,2,1,
4918,triad_goes,52,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,7.0218962268,LEMONADE,COW,COW,LEMONADE,COW,1.27443598304,4.5783856404,0.316647608299,0.226576078683,0.356516957283,0.269333959091,0,1,2,
4918,triad_goes,53,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,2.15320539242,SALAD,1.81014683982,0.343058552593,0,2,1,
4918,triad_goes,54,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,WEB,BASE,THEMATIC,2.94760121126,WEB,2.0410989197,0.90650229156,0,2,1,
4918,triad_goes,55,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,1.46328072296,TABLET,1.05565347662,0.407627246343,0,1,2,
4918,triad_goes,56,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,2.08850096352,SHOWER,1.75853664521,0.329964318313,0,1,2,
4918,triad_goes,57,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,SCULPTURE,BASE,THEMATIC,1.44732146198,SCULPTURE,1.19360444369,0.253717018291,0,1,2,
4918,triad_goes,58,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,ASTRONAUT,BASE,THEMATIC,3.3592876303,ASTRONAUT,1.06306533283,2.29622229747,0,2,1,
4918,triad_goes,59,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,3.0774709112,KING,1.24798829108,1.82948262012,0,2,1,
