4845,triad_base,12,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,AIRPLANE,BASE,TAXONOMIC,1.68446731148,AIRPLANE,1.41995188943,0.264515422052,0,1,2,
4845,triad_base,13,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,BASE,TAXONOMIC,3.8602272569,PIN,3.71309690364,0.14713035326,0,1,2,
4845,triad_base,14,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SAD,BASE,TAXONOMIC,5.08205205284,SAD,4.44226871559,0.639783337247,0,2,1,
4845,triad_base,15,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,1.844335097,RAIN,1.63357088424,0.210764212767,0,2,1,
4845,triad_base,16,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,CRATE,BASE,TAXONOMIC,1.70734628767,CRATE,1.55374690529,0.153599382378,0,1,2,
4845,triad_base,17,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,1.87447799172,ALCOHOL,1.67968870525,0.19478928647,0,1,2,
4845,triad_base,18,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,1.70657225547,CANOE,1.54416718031,0.162405075156,0,2,1,
4845,triad_base,19,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,0.751140025677,RACOON,0.554020034848,0.197119990829,0,2,1,
4845,triad_base,20,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,1.91020729346,BUTTERFLY,1.34277445194,0.567432841519,0,1,2,
4845,triad_base,21,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,BASE,TAXONOMIC,1.62665259861,BED,1.14531180786,0.48134079075,0,2,1,
4845,triad_base,22,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,1.5480025796,BUTCHER,1.42181082489,0.126191754709,0,2,1,
4845,triad_base,23,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,2.64827319316,BABY,CAN,BABY,CAN,1.04345406429,0.929670331185,0.348086405545,0.212315588025,0.114746804116,0,2,1,
4845,triad_base,24,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,2.82407816325,LADLE,2.58670981997,0.237368343282,0,2,1,
4845,triad_base,25,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,1.63809159002,BAGEL,1.51799475984,0.120096830186,0,1,2,
4845,triad_base,26,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,2.0533880298,GOLD,1.90656920965,0.146818820154,0,2,1,
4845,triad_base,27,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,BASE,TAXONOMIC,2.23296218633,HAT,2.09972005058,0.133242135751,0,2,1,
4845,triad_base,28,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,2.63425751496,PIG,2.53355717799,0.100700336974,0,1,2,
4845,triad_base,29,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,3.77400542819,LEMONADE,3.17138093582,0.602624492371,0,2,1,
4845,triad_base,30,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,9.37280941929,BEAR,9.1589126602,0.213896759087,0,2,1,
4845,triad_base,31,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,HELMET,BASE,THEMATIC,2.23870320129,HELMET,1.5390181113,0.699685089989,0,1,2,
4845,triad_base,32,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,0.880963574164,CAT,0.740687279729,0.140276294434,0,2,1,
4845,triad_base,33,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,3.39040954842,SHIP,SHIP,PILOT,1.59893873485,1.06810325023,0.541583210463,0.18178435287,0,2,1,
4845,triad_base,34,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,2.43207651866,LAKE,1.40064014925,1.03143636941,0,2,1,
4845,triad_base,35,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,GLOVE,BASE,TAXONOMIC,5.59303317999,GLOVE,5.4101202233,0.18291295669,0,2,1,
4845,triad_base,36,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,19.3739122,SOFA,19.1057878277,0.268124372233,0,2,1,
4845,triad_base,37,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,13.3724478952,HOSTESS,12.9333259616,0.439121933654,0,2,1,
4845,triad_base,38,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,BAGEL,BASE,TAXONOMIC,1.24478223466,BAGEL,1.07717412675,0.167608107906,0,1,2,
4845,triad_base,39,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,COURT,BASE,TAXONOMIC,4.10314360389,COURT,0.952842962812,3.15030064108,0,1,2,
4845,triad_base,40,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,3.75869329588,TABLET,3.25326182751,0.505431468366,0,2,1,
4845,triad_base,41,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,2.37143384013,PEN,2.27760146675,0.0938323733862,0,1,2,
4845,triad_base,42,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,1.56418806408,VILLAGE,1.12631987734,0.437868186738,0,2,1,
4845,triad_base,43,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,1.64557301893,BIKE,1.31899001042,0.326583008515,0,1,2,
4845,triad_base,44,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,1.80570333975,ORANGE,1.66556774836,0.140135591384,0,1,2,
4845,triad_base,45,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,2.07652325113,DRESS,1.50492990343,0.571593347704,0,1,2,
4845,triad_base,46,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,4.01303671591,CHOCOLATE,3.59223001404,0.420806701877,0,2,1,
4845,triad_base,47,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,5.01740347606,TEA,BOWL,TEA,BOWL,1.01996360917,0.778135807253,2.83178504813,0.175111718243,0.212407293264,0,1,2,
4845,triad_base,48,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,2.4737183277,ANTELOPE,2.00222939823,0.47148892947,0,2,1,
4845,triad_base,49,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,0.856295517413,GOOSE,0.777194586699,0.079100930714,0,1,2,
4845,triad_base,50,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,1.09519967576,TREASON,0.972388766822,0.122810908942,0,1,2,
4845,triad_base,51,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,4.85240019509,SCISSORS,4.51423451246,0.338165682624,0,2,1,
4845,triad_base,52,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,4.83801405446,HARP,4.73864228523,0.0993717692327,0,1,2,
4845,triad_base,53,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,2.46987299656,TOAST,2.11857690639,0.351296090172,0,1,2,
4845,triad_base,54,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,BASE,TAXONOMIC,26.010819567,BUS,25.5205022536,0.490317313466,0,1,2,
4845,triad_base,55,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,1.51632784272,ANT,1.34318696021,0.173140882514,0,2,1,
4845,triad_base,56,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,1.03067458654,PASTOR,0.915618897998,0.11505568854,0,2,1,
4845,triad_base,57,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,1.58521240868,ONION,1.14082321548,0.444389193202,0,2,1,
4845,triad_base,58,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,1.52528251521,STEWARDESS,1.30202784529,0.223254669923,0,2,1,
4845,triad_base,59,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,1.11813195364,JUICE,0.991676339414,0.126455614227,0,2,1,
