
Wed, 20 Apr 2016 11:14:37 AM,
4984,
4984,sextet_rand,40,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,PAN,BASE,THEMATIC,5.13764630724,OVEN,PAN,4.78794032615,0.147309460677,0.202396520413,5,4,2,3,1,0,
4984,sextet_rand,41,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,5.59972567856,PANTS,DRESS,4.81069945637,0.1980492929,0.590976929292,1,3,4,5,2,0,
4984,sextet_rand,42,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,FIREMAN,POLICE,TAXONOMIC,BASE,3.86245433893,FIREMAN,POLICE,3.50468855631,0.114840496331,0.242925286293,3,5,1,0,2,4,
4984,sextet_rand,43,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,RESTAURANT,WAITRESS,THEMATIC,BASE,6.88696348201,RESTAURANT,WAITRESS,6.47304560151,0.139233436435,0.27468444407,0,2,3,4,1,5,
4984,sextet_rand,44,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,8.93750401493,COCONUT,ORANGE,8.0817560805,0.147847441956,0.707900492474,4,2,5,0,1,3,
4984,sextet_rand,45,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,3.07614616677,CITY,VILLAGE,2.79005219601,0.0705971699208,0.21549680084,2,5,3,0,1,4,
4984,sextet_rand,46,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,COMB,TOOTHBRUSH,TAXONOMIC,BASE,7.64078779146,COMB,TOOTHBRUSH,6.98786378372,0.170619484037,0.482304523699,3,5,1,0,2,4,
4984,sextet_rand,47,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,5.54372355063,SHIP,CANOE,4.80806450173,0.463825413957,0.271833634935,2,5,0,3,4,1,
4984,sextet_rand,48,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,6.31462954078,SAXOPHONE,JAZZ,5.69366134517,0.269977017306,0.350991178304,2,3,0,1,4,5,
4984,sextet_rand,49,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,DELIVERY,PACKAGE,THEMATIC,BASE,4.27403456252,DELIVERY,PACKAGE,3.7474781042,0.130890243687,0.395666214637,0,4,2,1,5,3,
4984,sextet_rand,50,DOG,CAT,BONE,POND,HOOD,QUEEN,BONE,DOG,THEMATIC,BASE,6.19865812361,BONE,DOG,5.94854175393,0.0969351232052,0.153181246482,4,1,5,2,0,3,
4984,sextet_rand,51,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,1.92371246777,CAR,BIKE,1.42941044364,0.25425966084,0.240042363293,3,1,0,5,2,4,
4984,sextet_rand,52,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,TEMPLE,BASE,THEMATIC,4.1676418772,RABBI,TEMPLE,3.64529028907,0.235104183666,0.287247404456,2,0,3,5,4,1,
4984,sextet_rand,53,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,22.6523602027,ICE,BRICK,GOOSE,GOOSE,PENGUIN,VOLCANO,HEAD,HEAD,PENGUIN,BRICK,PENGUIN,ICE,GOOSE,10.7580675818,3.23370907083,0.552137924358,0.691766654141,0.183269184083,0.254974431358,1.64324231446,0.000145999714732,0.357670434751,0.904130247422,1.47586264182,1.88527405355,0.57650106959,0.135608594865,4,3,2,5,1,0,
4984,sextet_rand,54,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,TAXONOMIC,BASE,2.39760063309,GOLD,SILVER,1.8242579326,0.258042420261,0.315300280228,4,1,5,3,2,0,
4984,sextet_rand,55,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,TAXONOMIC,BASE,2.7595338719,BEE,SPIDER,2.08281184919,0.25312211737,0.423599905334,2,1,4,3,5,0,
4984,sextet_rand,56,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,5.13829320949,BOTTLE,CAN,4.50582013931,0.314082951285,0.31839011889,0,3,5,2,1,4,
4984,sextet_rand,57,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,BASEBALL,FOOTBALL,TAXONOMIC,BASE,4.53583325632,BASEBALL,FOOTBALL,3.67560335062,0.514313306659,0.345916599035,1,3,5,0,2,4,
4984,sextet_rand,58,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,2.87847925629,CIGARETTES,ALCOHOL,2.53835266922,0.0737224332988,0.266404153779,0,2,5,3,4,1,
4984,sextet_rand,59,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,8.40718267392,SPOON,LADLE,7.52640582155,0.487935955636,0.392840896733,2,1,3,5,0,4,
